"Suburb","Rooms","Type","Price","Method","Distance","Bedroom2","Bathroom","Car","Landsize","BuildingArea","Lattitude","Longtitude","Regionname","Propertycount"
"Collingwood",1,"u",365000,"SP",2,1,1,0,0,46,-37.79597,144.99108,"Northern Metropolitan",4553
"Craigieburn",2,"t",310000,"PI",20.6,2,1,1,38,114,-37.57467,144.92229,"Northern Metropolitan",15510
"Croydon",3,"h",662000,"S",23,3,1,1,396,120,-37.79486,145.28674,"Eastern Metropolitan",11925
"Croydon",3,"u",625500,"S",23,3,1,2,397,129,-37.79795,145.2957,"Eastern Metropolitan",11925
"Dallas",3,"h",459000,"S",14,3,1,0,583,129,-37.67048,144.93992,"Northern Metropolitan",2246
"Dallas",3,"h",420500,"S",14,3,1,1,650,129,-37.67506,144.93793,"Northern Metropolitan",2246
"Dandenong",4,"h",583000,"SP",24.7,4,1,2,757,187,-37.97369,145.19714,"South-Eastern Metropolitan",10894
"Dandenong North",3,"h",618500,"S",24.7,3,1,2,540,129,-37.95661,145.2191,"South-Eastern Metropolitan",8322
"Dandenong North",3,"h",727000,"S",24.7,3,1,1,763,129,-37.95466,145.21193,"South-Eastern Metropolitan",8322
"Deer Park",3,"h",535000,"S",14.8,3,1,0,675,129,-37.76496,144.77289,"Western Metropolitan",6388
"Delahey",3,"h",560000,"S",18,3,2,2,543,153,-37.7143,144.77096,"Western Metropolitan",2898
"Derrimut",4,"h",860000,"S",14.7,4,2,2,663,187,-37.79215,144.76285,"Western Metropolitan",2276
"Dingley Village",3,"t",802000,"S",22.2,3,2,2,251,185,-37.98146,145.11715,"South-Eastern Metropolitan",3940
"Dingley Village",3,"h",8e+05,"S",22.2,3,2,4,801,150,-37.98596,145.13187,"South-Eastern Metropolitan",3940
"Dingley Village",4,"h",854000,"S",22.2,4,2,2,676,181,-37.97936,145.13302,"South-Eastern Metropolitan",3940
"Doncaster East",3,"h",1735000,"S",14.3,3,1,2,725,129,-37.78707,145.15161,"Eastern Metropolitan",10999
"Donvale",3,"t",920000,"S",16.1,3,2,2,239,187,-37.77323,145.18029,"Eastern Metropolitan",4790
"Donvale",3,"h",904000,"S",16.1,3,1,2,720,116,-37.80349,145.19666,"Eastern Metropolitan",4790
"Eaglemont",3,"h",1440000,"S",8.9,3,1,2,598,116,-37.76093,145.056,"Eastern Metropolitan",1651
"Elsternwick",3,"u",9e+05,"VB",7.2,3,2,2,0,129,-37.88472,145.00025,"Southern Metropolitan",4898
"Eltham",2,"u",540000,"VB",18,2,1,1,132,85,-37.71513,145.15324,"Eastern Metropolitan",6990
"Eltham",4,"h",1054000,"S",18,4,3,2,791,230,-37.71296,145.13773,"Eastern Metropolitan",6990
"Epping",3,"h",6e+05,"S",19.6,3,1,2,524,155,-37.64273,145.03751,"Northern Metropolitan",10926
"Epping",2,"t",401500,"S",19.6,2,2,1,149,85,-37.6311,145.0232,"Northern Metropolitan",10926
"Epping",3,"h",630000,"S",19.6,3,2,2,388,127,-37.62864,145.02265,"Northern Metropolitan",10926
"Epping",4,"h",1012000,"S",19.6,4,3,3,631,355,-37.6246,145.01686,"Northern Metropolitan",10926
"Epping",4,"h",565000,"S",19.6,4,2,2,548,110,-37.64386,145.04817,"Northern Metropolitan",10926
"Essendon",2,"u",502500,"SP",7.5,2,1,1,0,62,-37.7494,144.92096,"Western Metropolitan",9264
"Essendon",3,"h",1550000,"S",7.5,3,1,1,730,129,-37.74253,144.91753,"Western Metropolitan",9264
"Essendon",2,"u",420000,"S",7.5,2,1,1,0,85,-37.74444,144.92084,"Western Metropolitan",9264
"Essendon North",2,"u",785000,"S",8.2,2,1,2,145,85,-37.73993,144.90271,"Western Metropolitan",1308
"Essendon West",3,"h",1410000,"PI",7.5,3,2,1,585,198,-37.75374,144.88932,"Western Metropolitan",588
"Fawkner",3,"h",750000,"S",13.1,3,1,1,724,129,-37.71097,144.97324,"Northern Metropolitan",5070
"Ferntree Gully",4,"h",748888,"S",24.8,4,2,4,1014,280,-37.88189,145.29148,"Eastern Metropolitan",10788
"Ferntree Gully",4,"h",850000,"S",24.8,4,2,1,738,148,-37.89863,145.26708,"Eastern Metropolitan",10788
"Fitzroy",1,"u",490000,"S",2.1,1,1,1,0,57,-37.80348,144.98257,"Northern Metropolitan",5825
"Fitzroy North",1,"u",381000,"SP",3.6,1,1,1,454,49,-37.77869,144.98578,"Northern Metropolitan",6244
"Fitzroy North",2,"u",650000,"VB",3.6,2,1,1,0,85,-37.78334,144.97782,"Northern Metropolitan",6244
"Fitzroy North",3,"h",1502000,"S",3.6,3,1,0,179,129,-37.7844,144.99005,"Northern Metropolitan",6244
"Footscray",3,"h",878000,"SP",5.1,3,2,2,163,129,-37.80069,144.88199,"Western Metropolitan",7570
"Footscray",3,"u",440000,"S",5.1,3,1,1,0,129,-37.79633,144.88526,"Western Metropolitan",7570
"Footscray",2,"u",395000,"S",5.1,2,1,1,0,73,-37.79711,144.88825,"Western Metropolitan",7570
"Footscray",2,"h",991000,"S",5.1,2,1,1,318,106,-37.79529,144.88453,"Western Metropolitan",7570
"Forest Hill",4,"h",945000,"S",15.4,4,2,2,294,194,-37.85156,145.16923,"Eastern Metropolitan",4385
"Forest Hill",2,"h",1020000,"S",15.4,2,1,1,581,116.4,-37.84207,145.17795,"Eastern Metropolitan",4385
"Glen Iris",2,"u",540000,"S",7.3,2,1,1,0,77,-37.85145,145.09107,"Southern Metropolitan",10412
"Glen Waverley",2,"u",960000,"S",16.7,2,1,1,229,101,-37.87606,145.15951,"Eastern Metropolitan",15321
"Glen Waverley",5,"h",1116500,"S",16.7,5,2,2,701,182.85,-37.88902,145.16678,"Eastern Metropolitan",15321
"Greensborough",2,"u",610000,"S",16.1,2,1,1,168,85,-37.70801,145.10689,"Northern Metropolitan",8524
"Greensborough",3,"h",690000,"S",16.1,3,1,1,540,129,-37.71055,145.09594,"Northern Metropolitan",8524
"Greensborough",2,"u",585000,"S",16.1,2,1,1,240,79,-37.71254,145.09705,"Northern Metropolitan",8524
"Greensborough",3,"h",8e+05,"S",16.1,3,3,2,668,129,-37.69022,145.09414,"Northern Metropolitan",8524
"Greensborough",4,"h",8e+05,"S",16.1,4,2,2,626,169,-37.70859,145.10464,"Northern Metropolitan",8524
"Greensborough",3,"h",896000,"S",16.1,3,2,1,653,130,-37.71846,145.09689,"Northern Metropolitan",8524
"Greensborough",3,"h",1010000,"S",16.1,3,2,2,582,129,-37.71325,145.09532,"Northern Metropolitan",8524
"Hampton",3,"t",1660000,"S",13.8,3,2,2,478,129,-37.93297,144.99771,"Southern Metropolitan",5454
"Hampton",2,"h",1960000,"S",13.8,2,1,2,697,85,-37.94423,145.00844,"Southern Metropolitan",5454
"Hawthorn",3,"t",1200000,"VB",5.3,3,2,2,1089,129,-37.81432,145.03221,"Southern Metropolitan",11308
"Hawthorn",2,"u",670000,"S",5.3,2,1,0,0,85,-37.83108,145.0353,"Southern Metropolitan",11308
"Hawthorn",2,"u",6e+05,"SP",5.3,2,1,1,0,85,-37.82214,145.03288,"Southern Metropolitan",11308
"Hawthorn",1,"u",415000,"S",5.3,1,1,1,0,49,-37.81519,145.03153,"Southern Metropolitan",11308
"Hawthorn",3,"h",1100000,"S",5.3,3,2,1,109,109.5,-37.81442,145.01531,"Southern Metropolitan",11308
"Heathmont",2,"u",525000,"S",21.3,2,1,1,0,80,-37.82118,145.24138,"Eastern Metropolitan",3794
"Heidelberg Heights",2,"t",650000,"S",8.8,2,1,1,140,107,-37.74835,145.05042,"Eastern Metropolitan",2947
"Heidelberg West",2,"h",580000,"S",8.8,2,1,2,498,75,-37.73759,145.04236,"Eastern Metropolitan",2674
"Heidelberg West",2,"h",820000,"VB",8.8,2,1,1,721,85,-37.74371,145.04161,"Eastern Metropolitan",2674
"Hillside",4,"h",6e+05,"PI",18,4,2,3,715,187,-37.69787,144.75082,"Western Metropolitan",5556
"Hoppers Crossing",3,"h",536500,"S",18.4,3,2,4,578,129.7,-37.87326,144.69103,"Western Metropolitan",13830
"Hoppers Crossing",3,"h",541000,"S",18.4,3,1,2,623,129,-37.87386,144.69317,"Western Metropolitan",13830
"Hoppers Crossing",3,"h",557000,"SP",18.4,3,1,2,577,129,-37.88505,144.69423,"Western Metropolitan",13830
"Ivanhoe East",2,"h",1601000,"S",7.8,2,1,2,697,85,-37.77345,145.06098,"Eastern Metropolitan",1554
"Jacana",3,"h",559000,"S",14,3,1,2,604,129,-37.68599,144.91195,"Northern Metropolitan",851
"Keilor",3,"h",930000,"S",14.5,3,2,2,847,129,-37.72286,144.83252,"Western Metropolitan",2339
"Keilor Downs",4,"h",705000,"PI",15.5,4,2,3,815,198,-37.71757,144.81328,"Western Metropolitan",3656
"Keilor Downs",4,"h",590000,"VB",15.5,4,2,2,757,152,-37.72483,144.8143,"Western Metropolitan",3656
"Keilor East",3,"h",920000,"SP",11.7,3,2,1,313,140,-37.74214,144.86965,"Western Metropolitan",5629
"Keilor East",4,"h",1100000,"VB",11.7,4,4,2,500,267,-37.73573,144.87531,"Western Metropolitan",5629
"Keilor East",3,"h",840000,"VB",11.7,3,1,2,575,138,-37.74316,144.87894,"Western Metropolitan",5629
"Keilor East",3,"h",860000,"S",11.7,3,1,1,568,129,-37.7465,144.8613,"Western Metropolitan",5629
"Kensington",3,"h",840000,"S",3.4,3,1,0,114,129,-37.78895,144.93351,"Northern Metropolitan",5263
"Kensington",2,"u",535000,"PI",3.4,2,2,1,0,110,-37.79013,144.92359,"Northern Metropolitan",5263
"Kew",3,"h",1080000,"S",5.4,3,2,2,151,103,-37.80509,145.05572,"Southern Metropolitan",10331
"Keysborough",4,"h",575000,"S",25.2,4,1,2,384,131,-37.99318,145.15939,"South-Eastern Metropolitan",8459
"Kingsbury",3,"h",740000,"S",12.1,3,1,2,633,129,-37.71402,145.0314,"Northern Metropolitan",1414
"Knoxfield",4,"h",1040000,"S",23.3,4,2,2,633,187,-37.88214,145.25058,"Eastern Metropolitan",2949
"Lalor",4,"h",795000,"S",16.3,4,2,2,499,187,-37.66641,144.98781,"Northern Metropolitan",8279
"Lalor",4,"h",660000,"S",16.3,4,2,3,578,187,-37.66225,145.0116,"Northern Metropolitan",8279
"Maidstone",2,"h",1170000,"S",6.4,2,1,2,686,85,-37.78493,144.87968,"Western Metropolitan",3873
"Maidstone",3,"h",930000,"S",6.4,3,1,4,545,116,-37.78571,144.87346,"Western Metropolitan",3873
"Maidstone",2,"t",650000,"S",6.4,2,2,1,279,104,-37.78799,144.87515,"Western Metropolitan",3873
"Maidstone",3,"t",702000,"S",6.4,3,2,2,189,131,-37.78606,144.87205,"Western Metropolitan",3873
"Malvern",2,"u",575000,"PI",5.9,2,1,1,0,85,-37.85557,145.03968,"Southern Metropolitan",4675
"Maribyrnong",2,"t",675000,"S",4.3,2,1,2,198,85,-37.76703,144.88915,"Western Metropolitan",4918
"Maribyrnong",2,"u",440000,"VB",4.3,2,1,2,0,93,-37.77117,144.88041,"Western Metropolitan",4918
"Meadow Heights",3,"h",520000,"S",17.4,3,1,1,631,111,-37.66004,144.92338,"Northern Metropolitan",4704
"Meadow Heights",3,"h",430000,"S",17.4,3,1,2,522,129,-37.64683,144.91106,"Northern Metropolitan",4704
"Meadow Heights",4,"h",570000,"S",17.4,4,2,2,665,665,-37.64993,144.92955,"Northern Metropolitan",4704
"Meadow Heights",3,"h",520000,"S",17.4,3,1,2,798,128,-37.65384,144.92272,"Northern Metropolitan",4704
"Meadow Heights",4,"h",515000,"PI",17.4,4,3,0,653,122,-37.65155,144.91912,"Northern Metropolitan",4704
"Melbourne",2,"u",387000,"S",0,2,1,0,0,47,-37.81301,144.96924,"Northern Metropolitan",17496
"Mernda",4,"h",780000,"SP",25.9,4,2,2,1037,187,-37.6017,145.09051,"Northern Metropolitan",5812
"Mill Park",3,"h",775500,"S",17.9,3,1,4,840,125,-37.66919,145.06799,"Northern Metropolitan",10529
"Mill Park",3,"h",726000,"S",17.9,3,2,2,615,132,-37.67519,145.06201,"Northern Metropolitan",10529
"Mill Park",4,"h",710000,"S",17.9,4,1,2,666,123,-37.67626,145.0659,"Northern Metropolitan",10529
"Mitcham",3,"h",1045000,"S",17.2,3,2,2,401,129,-37.82835,145.19845,"Eastern Metropolitan",6871
"Montmorency",3,"t",820000,"S",16.2,3,2,2,260,157,-37.72394,145.12456,"Eastern Metropolitan",3891
"Montmorency",3,"h",1301000,"SP",16.2,3,2,2,636,129,-37.72198,145.12581,"Eastern Metropolitan",3891
"Moonee Ponds",2,"h",951000,"S",6.2,2,1,1,172,85,-37.7638,144.9089,"Western Metropolitan",6232
"Moonee Ponds",4,"h",1425000,"S",6.2,4,2,2,388,151,-37.7685,144.91103,"Western Metropolitan",6232
"Moorabbin",3,"t",935000,"SP",14.3,3,2,2,280,109,-37.94111,145.0431,"Southern Metropolitan",2555
"Mooroolbark",3,"h",637500,"SP",26.5,3,1,1,609,129,-37.77293,145.30819,"Eastern Victoria",8280
"Mooroolbark",3,"h",780000,"PI",26.5,3,2,3,1469,129,-37.79335,145.30773,"Eastern Victoria",8280
"Mount Waverley",3,"h",1800000,"S",14.2,3,2,2,747,129,-37.88256,145.12518,"Eastern Metropolitan",13366
"Mount Waverley",3,"h",1700000,"VB",14.2,3,1,2,862,129,-37.87662,145.13153,"Eastern Metropolitan",13366
"Mount Waverley",3,"h",1260000,"PI",14.2,3,1,2,743,148.47,-37.8958,145.11969,"Eastern Metropolitan",13366
"Mulgrave",5,"h",960000,"S",18.8,5,2,1,731,130,-37.9298,145.16524,"South-Eastern Metropolitan",7113
"Murrumbeena",2,"u",550000,"PI",10.1,2,2,1,1039,85,-37.88519,145.06715,"Southern Metropolitan",4442
"Murrumbeena",3,"t",956000,"S",10.1,3,2,1,137,137,-37.887,145.07303,"Southern Metropolitan",4442
"Newport",3,"h",740000,"S",6.2,3,1,2,204,129,-37.84234,144.86622,"Western Metropolitan",5498
"Newport",3,"h",990000,"S",6.2,3,2,0,337,129,-37.84417,144.87544,"Western Metropolitan",5498
"Niddrie",4,"h",950000,"SP",10.4,4,1,2,558,148,-37.73834,144.88197,"Western Metropolitan",2291
"Noble Park",4,"h",650000,"S",22.7,4,1,2,660,187,-37.97918,145.18825,"South-Eastern Metropolitan",11806
"Noble Park",3,"h",752000,"S",22.7,3,2,2,667,129,-37.96814,145.17888,"South-Eastern Metropolitan",11806
"North Melbourne",2,"u",541000,"S",1.8,2,1,1,0,53,-37.8044,144.95657,"Northern Metropolitan",6821
"Northcote",3,"h",1307500,"S",5.3,3,2,0,258,124,-37.76788,144.98621,"Northern Metropolitan",11364
"Northcote",3,"h",1100000,"PI",5.3,3,1,2,449,129,-37.76198,144.99087,"Northern Metropolitan",11364
"Northcote",3,"h",1050000,"VB",5.3,3,1,2,530,129,-37.77062,145.00891,"Northern Metropolitan",11364
"Northcote",3,"h",1800000,"VB",5.3,3,1,2,771,129,-37.76631,145.01699,"Northern Metropolitan",11364
"Northcote",3,"h",1550000,"VB",5.3,3,2,2,422,129,-37.77348,144.99206,"Northern Metropolitan",11364
"Notting Hill",4,"h",1211000,"S",16.7,4,3,3,727,167,-37.90779,145.15042,"Southern Metropolitan",902
"Oak Park",3,"h",970000,"S",11.2,3,2,2,701,129,-37.71755,144.91663,"Northern Metropolitan",2651
"Oak Park",4,"h",1453000,"S",11.2,4,2,2,525,187,-37.71467,144.92528,"Northern Metropolitan",2651
"Oakleigh",4,"h",1610000,"S",12.3,4,2,2,592,193,-37.90821,145.09314,"Southern Metropolitan",3224
"Oakleigh East",2,"h",1150000,"S",12.3,2,1,3,622,122,-37.90168,145.11081,"Southern Metropolitan",2547
"Parkdale",3,"t",1190000,"PI",21.5,3,2,2,0,131,-37.99577,145.07215,"South-Eastern Metropolitan",5087
"Parkdale",1,"t",503750,"SP",21.5,1,1,1,80,88,-37.99825,145.08696,"South-Eastern Metropolitan",5087
"Pascoe Vale",2,"h",962000,"S",8.5,2,1,2,624,85,-37.73261,144.94221,"Northern Metropolitan",7485
"Pascoe Vale",3,"t",629000,"S",8.5,3,2,2,495,129,-37.71962,144.95061,"Northern Metropolitan",7485
"Pascoe Vale",3,"h",881000,"S",8.5,3,1,1,480,129,-37.71893,144.94246,"Northern Metropolitan",7485
"Point Cook",4,"h",690000,"VB",14.7,4,2,2,540,531,-37.90715,144.76527,"Western Metropolitan",15542
"Point Cook",4,"h",596000,"S",14.7,4,2,2,416,182.9,-37.89279,144.73158,"Western Metropolitan",15542
"Point Cook",4,"h",698000,"S",14.7,4,2,2,448,190,-37.8914,144.72014,"Western Metropolitan",15542
"Prahran",2,"u",5e+05,"SP",4.6,2,1,1,0,78,-37.85924,145.00563,"Southern Metropolitan",7717
"Preston",4,"h",1060500,"S",8.4,4,2,4,490,130,-37.74125,145.02031,"Northern Metropolitan",14577
"Preston",4,"h",990000,"VB",8.4,4,2,2,500,187,-37.7324,145.00622,"Northern Metropolitan",14577
"Reservoir",2,"u",652000,"S",12,2,1,1,260,85,-37.71377,145.00214,"Northern Metropolitan",21650
"Reservoir",3,"h",953000,"S",12,3,1,2,743,115,-37.70964,145.0171,"Northern Metropolitan",21650
"Reservoir",2,"u",468000,"S",12,2,1,1,0,81,-37.72919,145.00533,"Northern Metropolitan",21650
"Reservoir",2,"t",710000,"S",12,2,2,1,126,138,-37.72357,144.98562,"Northern Metropolitan",21650
"Reservoir",3,"h",725000,"S",12,3,1,2,579,129,-37.70158,144.99655,"Northern Metropolitan",21650
"Reservoir",3,"h",880000,"S",12,3,2,3,743,129,-37.70646,145.01656,"Northern Metropolitan",21650
"Reservoir",2,"u",502000,"SP",12,2,1,2,230,69,-37.709,145.02014,"Northern Metropolitan",21650
"Reservoir",3,"h",1175000,"S",12,3,1,4,545,129,-37.72561,145.00922,"Northern Metropolitan",21650
"Richmond",2,"u",8e+05,"VB",2.4,2,2,2,0,89,-37.82201,145.0104,"Northern Metropolitan",14949
"Ringwood East",3,"h",710000,"S",21.3,3,1,2,314,88,-37.81953,145.24907,"Eastern Metropolitan",4407
"Rosanna",2,"h",1310000,"S",8.9,2,1,1,1313,85,-37.74694,145.07048,"Eastern Metropolitan",3540
"Rosanna",2,"h",855000,"S",8.9,2,1,1,562,85,-37.73867,145.07697,"Eastern Metropolitan",3540
"Rowville",3,"h",735000,"S",23.5,3,2,1,721,143,-37.91713,145.24706,"South-Eastern Metropolitan",11667
"Rowville",3,"h",755000,"S",23.5,3,2,2,551,178,-37.94266,145.24662,"South-Eastern Metropolitan",11667
"Roxburgh Park",3,"h",537000,"S",20.6,3,2,2,640,156,-37.63799,144.92924,"Northern Metropolitan",5833
"South Morang",2,"t",345000,"SP",20.5,2,1,1,305,131,-37.6522,145.09261,"Northern Metropolitan",7969
"South Yarra",2,"u",666000,"S",2.7,2,1,1,0,73,-37.83613,144.99661,"Southern Metropolitan",14887
"South Yarra",2,"u",910000,"S",2.7,2,2,2,0,85,-37.84712,144.99967,"Southern Metropolitan",14887
"South Yarra",1,"u",401500,"S",2.7,1,1,1,10,49,-37.84157,144.98935,"Southern Metropolitan",14887
"Springvale",3,"h",760000,"S",20.8,3,1,1,593,129,-37.95743,145.14625,"South-Eastern Metropolitan",7412
"St Albans",2,"h",610000,"PI",14,2,1,2,419,135,-37.7398,144.80348,"Western Metropolitan",14042
"St Albans",3,"h",550000,"S",14,3,1,1,606,130,-37.73789,144.78734,"Western Metropolitan",14042
"St Albans",4,"h",520000,"PI",14,4,2,1,699,110,-37.73986,144.81105,"Western Metropolitan",14042
"St Helena",3,"h",805000,"S",16.1,3,1,0,930,129,-37.6939,145.12899,"Eastern Metropolitan",915
"St Kilda",2,"u",470000,"VB",5,2,1,0,0,67,-37.87349,144.9798,"Southern Metropolitan",13240
"St Kilda",3,"h",1e+06,"S",5,3,1,1,198,129,-37.86566,144.99104,"Southern Metropolitan",13240
"Sunshine",3,"h",860000,"PI",10.5,3,1,3,446,126,-37.79354,144.8328,"Western Metropolitan",3755
"Sunshine",3,"h",532000,"S",10.5,3,1,1,206,129,-37.7864,144.8402,"Western Metropolitan",3755
"Sunshine",3,"h",960000,"S",10.5,3,2,2,655,129,-37.79352,144.84318,"Western Metropolitan",3755
"Sunshine West",4,"h",580000,"PI",10.5,4,2,4,270,187,-37.7944,144.79413,"Western Metropolitan",6763
"Taylors Lakes",4,"h",853000,"S",15.5,4,3,2,724,330,-37.70941,144.7873,"Western Metropolitan",5336
"Taylors Lakes",4,"h",704000,"S",15.5,4,2,2,644,187,-37.71128,144.80686,"Western Metropolitan",5336
"Thomastown",3,"h",508000,"S",15.3,3,2,1,189,129,-37.68159,145.0371,"Northern Metropolitan",7955
"Thornbury",3,"h",1236000,"S",7,3,1,1,508,129,-37.76202,145.01772,"Northern Metropolitan",8870
"Thornbury",1,"u",328000,"S",7,1,1,1,1047,49,-37.76105,144.99532,"Northern Metropolitan",8870
"Toorak",2,"u",1140000,"S",4.1,2,2,2,586,119,-37.84266,145.02355,"Southern Metropolitan",7217
"Tullamarine",2,"u",470000,"SP",12.9,2,1,1,161,85,-37.70586,144.87947,"Western Metropolitan",3296
"Vermont",3,"h",1111500,"S",17.2,3,1,0,722,94,-37.8324,145.20467,"Eastern Metropolitan",4181
"Wantirna",4,"h",1214000,"S",14.7,4,1,2,734,187,-37.85209,145.24268,"Eastern Metropolitan",5424
"Wantirna South",4,"h",1045000,"S",14.7,4,3,2,728,153,-37.88009,145.22736,"Eastern Metropolitan",7082
"Wantirna South",3,"u",622000,"S",14.7,3,1,1,137,71,-37.87615,145.23192,"Eastern Metropolitan",7082
"Warrandyte",3,"h",826000,"S",21.1,3,2,0,830,135,-37.75079,145.20617,"Eastern Metropolitan",2003
"Waterways",4,"h",1265000,"S",21.5,4,2,2,604,187,-38.01347,145.12675,"South-Eastern Metropolitan",709
"Watsonia",2,"u",604000,"S",14.5,2,1,1,151,85,-37.71298,145.08115,"Northern Metropolitan",2329
"Watsonia",2,"u",655000,"S",14.5,2,1,1,298,98,-37.71098,145.08926,"Northern Metropolitan",2329
"Watsonia North",3,"h",740000,"SP",14.5,4,1,2,909,129,-37.70255,145.08578,"Northern Metropolitan",1442
"Werribee",3,"h",505000,"SP",14.7,3,2,4,557,116,-37.87975,144.66459,"Western Metropolitan",16166
"Werribee",3,"h",570000,"S",14.7,3,1,3,909,129,-37.89074,144.65677,"Western Metropolitan",16166
"Werribee",3,"h",453000,"S",14.7,3,1,3,575,129,-37.87628,144.66481,"Western Metropolitan",16166
"Werribee",2,"h",335000,"S",14.7,2,1,1,190,113,-37.90423,144.67008,"Western Metropolitan",16166
"West Footscray",1,"h",280000,"VB",6.4,1,1,1,45,49,-37.80728,144.86702,"Western Metropolitan",5058
"West Footscray",4,"h",955000,"S",6.4,4,1,3,459,187,-37.79433,144.88001,"Western Metropolitan",5058
"West Footscray",3,"t",7e+05,"S",6.4,3,2,2,125,131,-37.80735,144.87361,"Western Metropolitan",5058
"West Melbourne",1,"u",380000,"SP",3.1,1,1,0,68,49,-37.81096,144.95147,"Northern Metropolitan",2230
"West Melbourne",4,"h",1900000,"VB",3.1,4,1,2,168,187,-37.80884,144.95291,"Northern Metropolitan",2230
"Westmeadows",3,"h",8e+05,"S",16.5,3,2,2,898,142,-37.67823,144.90002,"Northern Metropolitan",2474
"Wheelers Hill",5,"h",1090000,"S",16.7,5,2,2,698,246,-37.8921,145.19118,"South-Eastern Metropolitan",7392
"Williamstown",4,"h",1920000,"SP",6.8,4,2,0,388,178,-37.86159,144.89926,"Western Metropolitan",6380
"Wollert",4,"h",530000,"SP",25.5,4,2,2,448,155,-37.61944,145.01243,"Northern Metropolitan",2940
"Yarraville",3,"h",982500,"S",6.3,3,2,2,444,122,-37.81662,144.866,"Western Metropolitan",6543
"Yarraville",3,"h",1042000,"SP",6.3,3,1,1,358,129,-37.82116,144.89181,"Western Metropolitan",6543
"Yarraville",3,"h",1230000,"S",6.3,3,1,2,433,144,-37.81183,144.88569,"Western Metropolitan",6543
"Yarraville",3,"h",1005000,"S",6.3,3,1,2,451,129,-37.81796,144.8681,"Western Metropolitan",6543
"Abbotsford",2,"h",911000,"S",3,2,1,0,141,85,-37.80586,144.99499,"Northern Metropolitan",4019
"Abbotsford",2,"h",1190000,"S",3,2,2,1,147,175,-37.80269,145.0001,"Northern Metropolitan",4019
"Aberfeldie",3,"h",1680000,"SP",7.5,3,2,2,673,136,-37.76316,144.89799,"Western Metropolitan",1543
"Aberfeldie",1,"u",280000,"VB",7.5,1,1,1,0,49,-37.75875,144.9027,"Western Metropolitan",1543
"Aberfeldie",5,"h",1472000,"S",7.5,5,3,2,486,240,-37.76111,144.89845,"Western Metropolitan",1543
"Airport West",2,"u",454000,"S",10.4,2,1,1,182,85,-37.72158,144.8801,"Western Metropolitan",3464
"Altona",3,"h",1005000,"SP",11,3,1,2,636,129,-37.86317,144.83927,"Western Metropolitan",5301
"Altona",4,"t",820000,"SP",11,4,2,2,288,187,-37.87171,144.81273,"Western Metropolitan",5301
"Altona",4,"h",1360000,"S",11,4,2,4,615,187,-37.87057,144.83623,"Western Metropolitan",5301
"Altona",3,"h",950000,"SP",11,3,1,1,399,129,-37.87115,144.8189,"Western Metropolitan",5301
"Altona Meadows",3,"h",620000,"S",15.5,3,1,2,466,107,-37.87019,144.7843,"Western Metropolitan",7630
"Altona North",3,"h",830000,"SP",9.4,3,2,2,529,130,-37.84107,144.84179,"Western Metropolitan",5132
"Altona North",3,"h",730000,"S",9.4,3,1,1,276,129,-37.82787,144.84364,"Western Metropolitan",5132
"Altona North",2,"h",510000,"S",9.4,2,1,1,170,100,-37.83658,144.86199,"Western Metropolitan",5132
"Ardeer",3,"h",645000,"S",12.8,3,1,1,603,129,-37.78104,144.80357,"Western Metropolitan",1281
"Armadale",2,"u",486000,"S",6.3,2,1,2,0,63,-37.85549,145.0163,"Southern Metropolitan",4836
"Ascot Vale",3,"t",855000,"S",4.3,3,1,2,159,129,-37.78329,144.91842,"Western Metropolitan",6567
